Locality,BHK,Area_sqft,Furnishing,Floor_Number,Total_Building_Floors,Age_Years,Balconies,Bathrooms,Parking,Lift,Availability,Tenant_Type,Security_Deposit,Rent_INR
Prabhat Road,2 BHK,832,Fully Furnished,6,6,13,1,2,0,Yes,Not Sure,Bachelor,54432,27216
Prabhat Road,1 BHK,489,Unfurnished,2,5,8,0,1,0,Yes,Immediate,Family,31218,10406
Prabhat Road,1 BHK,362,Semi-Furnished,12,15,2,0,1,2,No,Immediate,Family,52632,17544
Prabhat Road,2 BHK,682,Semi-Furnished,9,10,6,1,2,1,Yes,Immediate,Family,35235,35235
Prabhat Road,2 BHK,723,Unfurnished,0,6,9,0,2,1,Yes,After 2 Months,Bachelor,37140,37140
Prabhat Road,3 BHK,1151,Semi-Furnished,3,8,0,2,2,1,Yes,Immediate,Family,91918,45959
Prabhat Road,2 BHK,793,Fully Furnished,0,5,16,0,2,1,Yes,Immediate,Bachelor,88002,44001
Prabhat Road,3 BHK,1161,Unfurnished,8,12,14,1,2,1,Yes,Immediate,Bachelor,100242,50121
Prabhat Road,1 BHK,512,Unfurnished,0,3,15,0,1,1,No,Immediate,Bachelor,22029,22029
Prabhat Road,2 BHK,1024,Semi-Furnished,1,10,18,0,1,0,No,After 2 Months,Family,72572,36286
Prabhat Road,2 BHK,830,Fully Furnished,2,12,4,1,2,2,Yes,Immediate,Bachelor,156600,52200
Prabhat Road,1 BHK,320,Semi-Furnished,2,10,18,0,1,1,Yes,Immediate,Family,25816,12908
Prabhat Road,2 BHK,799,Semi-Furnished,7,10,12,1,2,1,Yes,Not Sure,Family,41314,41314
Prabhat Road,1 BHK,391,Semi-Furnished,11,15,10,1,1,1,Yes,Immediate,Both,33720,16860
Prabhat Road,1 BHK,411,Unfurnished,8,8,1,0,1,1,Yes,Not Sure,Family,35589,11863
Prabhat Road,3 BHK,1463,Unfurnished,0,3,2,2,2,1,No,Not Sure,Family,153716,76858
Prabhat Road,1 BHK,424,Semi-Furnished,2,3,3,1,1,1,No,Immediate,Family,21508,21508
Prabhat Road,2 BHK,887,Semi-Furnished,2,8,3,1,1,2,Yes,Immediate,Bachelor,79042,39521
Prabhat Road,1 BHK,368,Semi-Furnished,3,5,1,1,1,1,Yes,Not Sure,Family,45057,15019
Prabhat Road,2 BHK,822,Unfurnished,5,8,8,1,2,1,Yes,Immediate,Family,45268,22634
Prabhat Road,1 BHK,516,Semi-Furnished,2,12,15,0,1,0,Yes,After 2 Months,Family,31324,15662
Prabhat Road,2 BHK,981,Fully Furnished,0,15,19,1,2,1,Yes,After 1 Month,Family,149400,49800
Prabhat Road,1 BHK,420,Semi-Furnished,9,12,11,1,1,1,No,Immediate,Bachelor,34202,17101
Prabhat Road,2 BHK,856,Unfurnished,9,10,10,1,2,0,Yes,After 2 Months,Family,69720,34860
Prabhat Road,1 BHK,344,Semi-Furnished,6,6,0,0,1,1,Yes,Immediate,Bachelor,25792,12896
Prabhat Road,2 BHK,757,Unfurnished,0,8,20,2,2,1,Yes,Immediate,Family,26425,26425
Prabhat Road,3 BHK,1080,Unfurnished,9,10,4,1,3,1,No,Not Sure,Family,143514,71757
Prabhat Road,2 BHK,835,Semi-Furnished,3,3,12,1,1,0,No,Immediate,Family,98586,49293
Prabhat Road,3 BHK,1412,Semi-Furnished,1,6,11,1,2,1,Yes,Immediate,Bachelor,66107,66107
Prabhat Road,2 BHK,863,Semi-Furnished,0,4,1,1,2,1,Yes,Immediate,Bachelor,55646,27823
Prabhat Road,1 BHK,517,Fully Furnished,5,6,2,0,1,0,Yes,Immediate,Bachelor,59938,29969
Prabhat Road,1 BHK,374,Semi-Furnished,5,6,6,0,1,1,Yes,Immediate,Family,41049,13683
Prabhat Road,2 BHK,799,Unfurnished,6,8,15,1,2,2,Yes,After 2 Months,Bachelor,44596,22298
Prabhat Road,3 BHK,899,Semi-Furnished,3,12,0,1,3,1,Yes,Immediate,Family,93108,46554
Prabhat Road,2 BHK,648,Unfurnished,0,3,1,2,2,1,No,Immediate,Family,66420,33210
Prabhat Road,2 BHK,891,Semi-Furnished,7,15,4,1,2,1,Yes,Immediate,Family,63016,31508
Prabhat Road,2 BHK,671,Unfurnished,1,10,8,1,2,2,Yes,Immediate,Family,45344,22672
Prabhat Road,3 BHK,1170,Unfurnished,2,6,5,3,2,1,Yes,Immediate,Family,80764,80764
Prabhat Road,2 BHK,824,Semi-Furnished,3,4,19,2,2,1,Yes,Immediate,Family,25706,25706
Prabhat Road,2 BHK,1014,Semi-Furnished,3,3,9,1,2,2,No,Not Sure,Family,104450,52225
Prabhat Road,2 BHK,731,Fully Furnished,8,12,0,1,2,2,Yes,Immediate,Bachelor,75830,37915
Prabhat Road,2 BHK,705,Semi-Furnished,15,15,1,1,2,1,No,After 1 Month,Family,79572,26524
Prabhat Road,3 BHK,1031,Unfurnished,0,3,17,3,2,1,No,Immediate,Family,146481,48827
Prabhat Road,2 BHK,889,Unfurnished,9,10,2,1,2,2,Yes,Immediate,Family,80830,40415
Pune Railway Station,2 BHK,729,Fully Furnished,1,4,8,1,2,1,Yes,Immediate,Both,90288,30096
Pune Railway Station,1 BHK,299,Fully Furnished,2,3,13,0,1,0,No,After 1 Month,Both,27398,13699
Pune Railway Station,2 BHK,896,Semi-Furnished,9,12,10,0,2,2,Yes,Not Sure,Family,102456,34152
Pune Railway Station,3 BHK,940,Semi-Furnished,14,15,7,2,2,2,Yes,After 1 Month,Family,95386,47693
Pune Railway Station,1 BHK,581,Unfurnished,3,5,16,0,1,1,Yes,After 2 Months,Family,13926,13926
Pune Railway Station,2 BHK,856,Semi-Furnished,5,6,3,1,1,1,Yes,Immediate,Family,32708,32708
Pune Railway Station,1 BHK,476,Unfurnished,0,8,4,0,1,1,Yes,After 2 Months,Family,38176,19088
Pune Railway Station,1 BHK,572,Unfurnished,3,10,2,0,1,1,Yes,Not Sure,Both,55644,27822
Pune Railway Station,1 BHK,382,Semi-Furnished,6,6,12,0,1,0,Yes,After 1 Month,Both,24866,12433
Pune Railway Station,3 BHK,1271,Unfurnished,1,10,22,2,2,0,Yes,Immediate,Family,139222,69611
Pune Railway Station,2 BHK,638,Unfurnished,0,8,15,1,2,1,Yes,Immediate,Family,26287,26287
Pune Railway Station,2 BHK,1004,Fully Furnished,0,8,9,1,2,2,Yes,Immediate,Family,210090,70030
Pune Railway Station,2 BHK,698,Semi-Furnished,6,15,5,0,2,1,Yes,After 1 Month,Family,67784,33892
Pune Railway Station,1 BHK,453,Semi-Furnished,1,3,11,0,1,2,No,After 1 Month,Bachelor,23834,11917
Pune Railway Station,2 BHK,743,Unfurnished,7,8,0,1,2,1,Yes,Immediate,Family,82320,41160
Pune Railway Station,1 BHK,440,Semi-Furnished,2,4,13,0,1,1,Yes,Immediate,Bachelor,39140,19570
Pune Railway Station,1 BHK,493,Unfurnished,3,6,4,0,1,1,Yes,Immediate,Family,20248,20248
Pune Railway Station,1 BHK,522,Unfurnished,3,4,5,0,1,1,Yes,Not Sure,Family,52116,17372
Pune Railway Station,1 BHK,390,Fully Furnished,13,15,5,0,1,1,Yes,Immediate,Family,22905,22905
Pune Railway Station,1 BHK,355,Fully Furnished,4,8,12,0,1,1,Yes,Not Sure,Family,30200,15100
Pune Railway Station,1 BHK,440,Unfurnished,3,3,15,0,1,1,No,Not Sure,Family,42224,21112
Pune Railway Station,1 BHK,493,Unfurnished,4,8,8,0,1,1,Yes,Immediate,Bachelor,45710,22855
Pune Railway Station,2 BHK,799,Unfurnished,4,4,17,2,2,1,Yes,After 2 Months,Family,60908,30454
Pune Railway Station,2 BHK,838,Fully Furnished,6,12,5,1,2,1,Yes,Immediate,Bachelor,63799,63799
Pune Railway Station,3 BHK,1211,Fully Furnished,6,6,18,2,2,2,Yes,Not Sure,Family,85893,85893
Pune Railway Station,3 BHK,1224,Semi-Furnished,0,8,4,1,2,1,Yes,After 1 Month,Bachelor,101206,50603
Pune Railway Station,1 BHK,410,Semi-Furnished,0,3,5,1,1,0,No,Immediate,Family,12186,12186
Pune Railway Station,2 BHK,887,Fully Furnished,4,5,4,2,2,1,Yes,Immediate,Bachelor,78368,39184
Pune Railway Station,2 BHK,637,Fully Furnished,1,3,17,2,2,1,No,Immediate,Bachelor,98646,32882
Pune Railway Station,1 BHK,396,Fully Furnished,2,6,14,0,1,1,Yes,Immediate,Bachelor,22064,11032
Pune Railway Station,1 BHK,554,Semi-Furnished,0,12,15,1,1,2,Yes,Immediate,Family,14399,14399
Pune Railway Station,3 BHK,1238,Unfurnished,7,12,7,1,2,0,Yes,Immediate,Bachelor,143554,71777
Pune Railway Station,1 BHK,375,Semi-Furnished,4,4,3,0,1,0,Yes,Immediate,Family,28449,9483
Pune Railway Station,1 BHK,354,Fully Furnished,6,8,17,0,1,2,Yes,Immediate,Family,36428,18214
Pune Railway Station,1 BHK,470,Semi-Furnished,14,15,8,0,1,2,Yes,After 1 Month,Bachelor,28400,14200
Pune Railway Station,1 BHK,474,Semi-Furnished,3,12,8,0,1,2,Yes,Not Sure,Bachelor,17765,17765
Pune Railway Station,1 BHK,454,Unfurnished,4,4,0,0,1,2,Yes,Immediate,Bachelor,51438,17146
Pune Railway Station,1 BHK,409,Semi-Furnished,4,5,17,0,1,1,Yes,Not Sure,Bachelor,27146,13573
Pune Railway Station,1 BHK,403,Unfurnished,0,5,14,0,1,1,Yes,Immediate,Family,11558,11558
Pune Railway Station,1 BHK,297,Semi-Furnished,5,10,6,0,1,2,Yes,Immediate,Family,21944,10972
Pune Railway Station,1 BHK,340,Semi-Furnished,2,10,22,1,1,1,Yes,After 1 Month,Bachelor,28430,14215
Pune Railway Station,3 BHK,1211,Unfurnished,10,12,6,1,3,1,Yes,Immediate,Both,128968,64484
Pune Railway Station,2 BHK,799,Fully Furnished,3,3,7,0,2,1,No,Immediate,Bachelor,36784,36784
Pune Railway Station,2 BHK,901,Unfurnished,4,6,7,1,2,1,Yes,Immediate,Family,93904,46952
Pune Railway Station,2 BHK,742,Unfurnished,9,12,12,1,2,1,Yes,Immediate,Bachelor,82224,41112
Pune Railway Station,3 BHK,853,Unfurnished,4,6,4,1,3,1,Yes,Immediate,Both,107878,53939
Pune Railway Station,2 BHK,892,Unfurnished,3,4,10,1,2,1,Yes,Immediate,Family,56350,28175
Pune Railway Station,3 BHK,1362,Fully Furnished,4,5,4,1,3,1,Yes,Not Sure,Family,152004,76002
Pune Railway Station,1 BHK,454,Fully Furnished,1,4,5,0,1,2,Yes,Immediate,Bachelor,61722,20574
Pune Railway Station,2 BHK,845,Semi-Furnished,3,15,3,1,2,1,No,After 1 Month,Family,84694,42347
Pune Railway Station,1 BHK,421,Semi-Furnished,14,15,21,1,1,2,Yes,After 2 Months,Family,40712,20356
Pune Railway Station,1 BHK,437,Semi-Furnished,5,8,14,0,1,1,Yes,Immediate,Family,39876,19938
Pune Railway Station,2 BHK,866,Semi-Furnished,4,6,4,1,1,2,Yes,Immediate,Bachelor,108453,36151
Pune Railway Station,2 BHK,650,Unfurnished,4,5,1,1,1,1,Yes,Not Sure,Family,36842,18421
Pune Railway Station,2 BHK,1012,Unfurnished,0,4,18,1,2,1,Yes,Immediate,Bachelor,56190,28095
Pune Railway Station,1 BHK,289,Unfurnished,0,4,26,0,1,1,Yes,Immediate,Family,8970,8970
Pune Railway Station,2 BHK,867,Unfurnished,3,4,2,1,1,1,Yes,After 1 Month,Family,46538,23269
Pune Railway Station,2 BHK,761,Semi-Furnished,0,4,15,1,1,1,Yes,Immediate,Family,42503,42503
Pune Railway Station,1 BHK,494,Fully Furnished,2,4,20,1,1,1,Yes,Immediate,Family,27756,13878
Pune Railway Station,2 BHK,916,Fully Furnished,0,4,10,0,2,2,Yes,After 1 Month,Family,71956,35978
Pune Railway Station,2 BHK,979,Semi-Furnished,1,6,21,1,2,1,No,Immediate,Both,50632,25316
Pune Railway Station,2 BHK,769,Semi-Furnished,0,3,15,1,2,2,No,Immediate,Family,49046,24523
Pune Railway Station,3 BHK,1086,Semi-Furnished,5,10,3,1,2,1,Yes,Not Sure,Family,103682,51841
Pune Railway Station,2 BHK,1094,Fully Furnished,14,15,16,1,2,1,No,Immediate,Family,177093,59031
Pune Railway Station,2 BHK,739,Unfurnished,8,12,25,1,2,1,Yes,Immediate,Family,35182,17591
Pune Railway Station,1 BHK,394,Semi-Furnished,2,12,10,0,1,2,Yes,Immediate,Family,17412,17412
Pune Railway Station,2 BHK,783,Semi-Furnished,5,5,4,1,2,1,No,Immediate,Both,52328,26164
Pune Railway Station,2 BHK,955,Semi-Furnished,11,15,9,1,2,2,Yes,Immediate,Family,110600,55300
Pune Railway Station,1 BHK,319,Fully Furnished,3,5,4,0,1,1,Yes,After 2 Months,Family,34036,17018
Pune Railway Station,2 BHK,964,Unfurnished,4,5,5,0,2,1,Yes,Immediate,Family,40132,40132
Pune Railway Station,1 BHK,568,Semi-Furnished,8,10,15,0,1,1,Yes,Not Sure,Family,35124,17562
Pune Railway Station,2 BHK,895,Semi-Furnished,1,6,14,1,2,1,Yes,Immediate,Family,27118,27118
Pune Railway Station,1 BHK,298,Semi-Furnished,6,12,10,0,1,1,Yes,Not Sure,Family,27384,9128
Pune Railway Station,1 BHK,498,Unfurnished,5,10,3,0,1,1,Yes,Immediate,Bachelor,63675,21225
Pune Railway Station,2 BHK,602,Fully Furnished,2,15,11,1,2,0,Yes,Not Sure,Both,49750,24875
Pune Railway Station,1 BHK,515,Unfurnished,6,15,26,0,1,0,Yes,Not Sure,Both,34476,17238
Pune Railway Station,3 BHK,1135,Semi-Furnished,4,15,1,1,2,1,Yes,Not Sure,Bachelor,68511,68511
Pune Railway Station,1 BHK,514,Fully Furnished,0,4,3,0,1,1,Yes,After 1 Month,Family,40806,20403
Pune Railway Station,3 BHK,909,Fully Furnished,11,15,8,1,2,1,Yes,Immediate,Both,127512,63756
Pune Railway Station,1 BHK,429,Semi-Furnished,3,3,11,0,1,1,No,After 1 Month,Family,21230,10615
Pune Railway Station,1 BHK,423,Fully Furnished,3,4,5,0,1,1,Yes,Immediate,Family,36296,18148
Pune Railway Station,1 BHK,434,Semi-Furnished,2,3,26,0,1,1,No,Immediate,Bachelor,20322,10161
Pune Railway Station,1 BHK,403,Unfurnished,2,5,9,0,1,1,Yes,After 1 Month,Family,21536,10768
Pune Railway Station,2 BHK,827,Semi-Furnished,3,5,6,1,1,1,Yes,Immediate,Bachelor,93824,46912
Pune Railway Station,2 BHK,625,Unfurnished,3,8,16,1,2,1,No,After 1 Month,Family,53223,17741
Pune Railway Station,1 BHK,337,Semi-Furnished,6,15,17,0,1,1,No,After 1 Month,Bachelor,32892,10964
Pune Railway Station,2 BHK,705,Unfurnished,2,5,5,0,2,1,Yes,Immediate,Bachelor,56415,18805
Pune Railway Station,2 BHK,749,Semi-Furnished,2,3,10,0,2,1,No,Immediate,Bachelor,57276,28638
Pune Railway Station,1 BHK,376,Fully Furnished,5,5,11,0,1,1,Yes,Immediate,Both,41154,20577
Pune Railway Station,1 BHK,361,Semi-Furnished,3,4,7,0,1,1,Yes,Immediate,Family,38877,12959
Pune Railway Station,2 BHK,806,Fully Furnished,0,10,16,1,2,1,Yes,Not Sure,Family,63796,31898
Pune Railway Station,2 BHK,694,Unfurnished,5,10,7,0,2,1,Yes,Immediate,Bachelor,92778,30926
Pune Railway Station,1 BHK,418,Fully Furnished,1,15,14,0,1,1,Yes,Immediate,Family,40016,20008
Pune Railway Station,1 BHK,394,Unfurnished,2,6,9,0,1,1,Yes,Not Sure,Family,9411,9411
Pune Railway Station,3 BHK,1147,Unfurnished,0,5,4,2,2,1,Yes,Immediate,Both,179526,59842
Pune Railway Station,1 BHK,602,Semi-Furnished,4,5,8,0,1,1,Yes,Immediate,Family,39240,19620
Pune Railway Station,1 BHK,402,Semi-Furnished,4,12,6,1,1,0,Yes,After 1 Month,Bachelor,36588,18294
Pune Railway Station,2 BHK,872,Unfurnished,0,3,9,0,2,1,No,Immediate,Bachelor,79670,39835
Pune Railway Station,2 BHK,844,Unfurnished,0,4,25,1,2,1,Yes,Immediate,Family,57858,28929
Pune Railway Station,1 BHK,427,Fully Furnished,0,3,6,0,1,0,No,Immediate,Family,33554,16777
Punawale,1 BHK,493,Fully Furnished,2,5,13,0,1,0,Yes,Not Sure,Both,17182,8591
Punawale,3 BHK,1198,Semi-Furnished,4,15,1,1,2,2,Yes,Not Sure,Bachelor,83256,41628
Punawale,2 BHK,629,Semi-Furnished,8,8,2,1,2,1,Yes,After 1 Month,Bachelor,39270,19635
Punawale,2 BHK,765,Semi-Furnished,9,12,0,1,2,2,No,Not Sure,Family,12022,12022
Punawale,1 BHK,308,Semi-Furnished,0,10,15,0,1,2,Yes,Immediate,Family,8538,4269
Punawale,1 BHK,417,Unfurnished,2,15,7,0,1,1,Yes,Immediate,Family,16431,5477
Punawale,2 BHK,702,Semi-Furnished,2,4,0,1,2,1,Yes,Immediate,Family,14331,14331
Punawale,1 BHK,443,Semi-Furnished,2,10,15,0,1,1,Yes,After 1 Month,Both,11984,5992
Punawale,1 BHK,384,Semi-Furnished,2,3,9,1,1,1,No,Immediate,Bachelor,17072,8536
Punawale,2 BHK,795,Unfurnished,3,5,2,1,2,0,Yes,Immediate,Family,15734,15734
Punawale,1 BHK,327,Semi-Furnished,7,8,28,0,1,1,Yes,Not Sure,Family,17367,5789
Punawale,1 BHK,467,Unfurnished,2,4,9,1,1,0,Yes,Immediate,Family,6575,6575
Punawale,1 BHK,492,Semi-Furnished,0,10,19,0,1,0,Yes,Not Sure,Both,27112,13556
Punawale,2 BHK,1012,Unfurnished,8,12,16,0,2,0,Yes,Not Sure,Both,48380,24190
Punawale,2 BHK,857,Fully Furnished,7,10,14,1,2,1,Yes,Immediate,Family,47624,23812
Punawale,2 BHK,746,Unfurnished,2,10,8,1,2,2,Yes,Not Sure,Family,42834,21417
Punawale,1 BHK,450,Unfurnished,4,15,6,0,1,0,Yes,Immediate,Family,17934,8967
Punawale,1 BHK,376,Semi-Furnished,2,10,21,1,1,1,Yes,After 1 Month,Family,22341,7447
Punawale,1 BHK,400,Unfurnished,2,4,11,0,1,0,Yes,Immediate,Family,14966,7483
Punawale,2 BHK,775,Unfurnished,1,5,8,1,2,1,Yes,Immediate,Both,36284,18142
Punawale,2 BHK,808,Semi-Furnished,6,12,12,1,2,1,Yes,Immediate,Family,27323,27323
Punawale,2 BHK,800,Semi-Furnished,8,8,11,2,2,1,Yes,Immediate,Bachelor,54700,27350
Punawale,1 BHK,482,Semi-Furnished,7,10,13,0,1,0,Yes,After 1 Month,Both,38793,12931
Punawale,1 BHK,348,Unfurnished,5,10,23,0,1,2,Yes,After 1 Month,Bachelor,14824,7412
Punawale,1 BHK,378,Semi-Furnished,3,3,5,0,1,1,No,Immediate,Family,16920,8460
Punawale,3 BHK,846,Unfurnished,10,12,20,3,3,1,Yes,Not Sure,Both,32968,16484
Punawale,2 BHK,868,Semi-Furnished,6,12,1,1,2,0,Yes,After 1 Month,Family,58338,19446
Punawale,2 BHK,1005,Fully Furnished,9,10,3,2,2,1,Yes,Immediate,Bachelor,72528,24176
Punawale,1 BHK,365,Semi-Furnished,3,8,1,0,1,0,Yes,After 1 Month,Family,10936,5468
Punawale,1 BHK,439,Fully Furnished,5,6,3,0,1,1,No,After 1 Month,Family,14176,7088
Punawale,3 BHK,1073,Semi-Furnished,0,6,15,1,2,1,Yes,Immediate,Family,68880,34440
Punawale,2 BHK,754,Semi-Furnished,3,12,17,1,2,1,Yes,Immediate,Family,54558,18186
Punawale,2 BHK,775,Semi-Furnished,6,8,7,1,2,1,Yes,After 2 Months,Family,48090,24045
Punawale,2 BHK,968,Semi-Furnished,8,8,17,2,2,1,Yes,Immediate,Both,65916,32958
Punawale,1 BHK,451,Semi-Furnished,1,4,7,0,1,1,Yes,After 1 Month,Family,12537,12537
Punawale,3 BHK,1188,Unfurnished,3,8,8,2,2,1,Yes,Immediate,Family,68286,34143
Punawale,2 BHK,878,Fully Furnished,2,3,14,1,2,1,No,Immediate,Family,63140,31570
Punawale,1 BHK,416,Semi-Furnished,3,6,10,0,1,0,Yes,Not Sure,Bachelor,12650,6325
Punawale,2 BHK,858,Unfurnished,4,8,14,0,2,1,Yes,Immediate,Family,43420,21710
Punawale,3 BHK,1187,Fully Furnished,4,8,21,1,2,1,Yes,Immediate,Family,107344,53672
Punawale,1 BHK,426,Semi-Furnished,7,12,8,0,1,0,Yes,After 1 Month,Bachelor,5727,5727
Punawale,2 BHK,730,Semi-Furnished,3,10,14,1,2,1,Yes,Not Sure,Family,41854,20927
Punawale,1 BHK,408,Semi-Furnished,2,4,2,0,1,0,Yes,Immediate,Both,22124,11062
Punawale,3 BHK,999,Semi-Furnished,2,3,9,1,2,1,No,Immediate,Family,21684,21684
Punawale,1 BHK,407,Fully Furnished,6,8,6,0,1,1,Yes,Immediate,Bachelor,25736,12868
Punawale,2 BHK,685,Fully Furnished,3,12,10,1,2,0,Yes,Immediate,Family,44096,22048
Punawale,2 BHK,863,Semi-Furnished,0,8,13,0,2,1,No,Immediate,Family,46722,15574
Punawale,3 BHK,1028,Unfurnished,1,15,2,1,2,1,Yes,Not Sure,Family,74334,37167
Punawale,3 BHK,992,Semi-Furnished,7,15,16,2,2,1,Yes,Immediate,Both,48930,24465
Punawale,1 BHK,337,Fully Furnished,1,8,28,1,1,1,Yes,Immediate,Family,9233,9233
Punawale,1 BHK,514,Unfurnished,3,5,21,0,1,2,No,Immediate,Family,19040,9520
Punawale,1 BHK,379,Semi-Furnished,0,5,13,0,1,0,Yes,After 1 Month,Bachelor,14190,7095
Punawale,2 BHK,768,Semi-Furnished,2,3,7,1,2,1,No,After 1 Month,Both,29362,14681
Punawale,3 BHK,1392,Unfurnished,9,15,12,2,3,1,Yes,After 1 Month,Family,85318,42659
Punawale,3 BHK,1265,Unfurnished,3,4,33,2,3,2,Yes,After 1 Month,Bachelor,38476,38476
Punawale,2 BHK,929,Unfurnished,1,3,10,1,1,0,No,Immediate,Both,43428,21714
Punawale,2 BHK,740,Semi-Furnished,1,3,2,0,2,1,No,After 2 Months,Family,68607,22869
Punawale,3 BHK,1357,Semi-Furnished,10,10,16,3,2,1,Yes,After 1 Month,Family,72982,36491
Punawale,2 BHK,824,Semi-Furnished,5,6,20,0,2,1,Yes,Immediate,Family,26134,13067
Punawale,1 BHK,364,Semi-Furnished,0,15,0,0,1,1,Yes,Immediate,Family,19485,6495
Punawale,2 BHK,625,Semi-Furnished,7,10,9,0,2,1,Yes,After 1 Month,Family,33060,16530
Punawale,1 BHK,305,Semi-Furnished,1,3,19,1,1,0,No,Not Sure,Family,14638,7319
Punawale,3 BHK,1297,Semi-Furnished,3,4,24,1,3,1,Yes,Immediate,Bachelor,76584,25528
Punawale,2 BHK,664,Unfurnished,3,10,18,1,2,1,Yes,Immediate,Family,44487,14829
Punawale,1 BHK,501,Semi-Furnished,3,3,4,0,1,0,No,Immediate,Both,28012,14006
Punawale,3 BHK,1288,Fully Furnished,7,12,10,1,2,1,No,Immediate,Bachelor,53880,26940
Punawale,1 BHK,404,Unfurnished,1,4,7,0,1,1,Yes,Immediate,Family,24528,8176
Punawale,1 BHK,329,Semi-Furnished,3,5,9,0,1,1,Yes,After 1 Month,Family,24492,8164
Punawale,1 BHK,397,Fully Furnished,2,15,10,0,1,1,Yes,Not Sure,Family,22990,11495
Punawale,1 BHK,357,Semi-Furnished,1,8,13,1,1,0,Yes,After 1 Month,Family,9038,4519
Punawale,2 BHK,766,Unfurnished,12,12,4,1,2,1,Yes,Immediate,Bachelor,27039,27039
Punawale,3 BHK,1187,Fully Furnished,5,10,8,1,2,1,Yes,Not Sure,Family,112786,56393
Punawale,1 BHK,441,Semi-Furnished,14,15,13,0,1,1,Yes,Immediate,Both,23846,11923
Punawale,3 BHK,1140,Semi-Furnished,1,8,20,1,2,1,No,Immediate,Family,67930,33965
Punawale,1 BHK,452,Unfurnished,9,12,9,0,1,2,Yes,Immediate,Family,12548,6274
Punawale,1 BHK,406,Semi-Furnished,0,8,6,0,1,1,No,After 1 Month,Family,23028,7676
Punawale,3 BHK,1320,Semi-Furnished,2,8,8,3,2,1,Yes,Immediate,Family,88326,44163
Punawale,2 BHK,832,Unfurnished,10,12,20,1,2,0,No,Immediate,Family,65016,21672
Punawale,2 BHK,987,Unfurnished,13,15,16,0,2,1,Yes,Immediate,Bachelor,51762,25881
Punawale,2 BHK,731,Unfurnished,0,3,3,1,2,1,No,Not Sure,Family,36658,18329
Punawale,3 BHK,1075,Unfurnished,3,4,9,2,2,0,Yes,Not Sure,Family,80332,40166
Punawale,1 BHK,283,Semi-Furnished,3,6,6,0,1,2,Yes,Immediate,Both,8368,4184
Punawale,2 BHK,710,Semi-Furnished,2,3,10,1,2,1,No,Immediate,Bachelor,33250,16625
Punawale,3 BHK,1403,Fully Furnished,1,15,26,2,2,1,Yes,Immediate,Bachelor,81244,40622
Punawale,1 BHK,356,Semi-Furnished,0,6,9,0,1,2,Yes,Immediate,Family,16028,8014
Punawale,1 BHK,418,Semi-Furnished,1,15,18,0,1,1,Yes,After 1 Month,Bachelor,5978,5978
Punawale,1 BHK,426,Fully Furnished,9,15,12,0,1,1,Yes,Immediate,Family,17360,8680
Punawale,1 BHK,431,Semi-Furnished,5,8,2,1,1,1,Yes,After 2 Months,Bachelor,40395,13465
Punawale,2 BHK,816,Unfurnished,3,8,3,1,2,1,No,After 1 Month,Family,78081,26027
Punawale,1 BHK,360,Fully Furnished,1,3,6,1,1,1,No,Immediate,Bachelor,12338,12338
Punawale,2 BHK,708,Unfurnished,1,5,5,1,1,1,Yes,Immediate,Both,23770,11885
Punawale,2 BHK,842,Unfurnished,0,8,11,2,1,1,Yes,Immediate,Family,68916,22972
Punawale,2 BHK,903,Semi-Furnished,6,6,0,1,2,1,Yes,Immediate,Family,35446,17723
Punawale,3 BHK,1138,Semi-Furnished,5,5,15,2,2,1,Yes,Not Sure,Bachelor,65596,32798
Punawale,1 BHK,348,Unfurnished,10,12,3,0,1,0,Yes,Immediate,Bachelor,14343,4781
Punawale,1 BHK,378,Unfurnished,7,15,1,0,1,1,Yes,Immediate,Bachelor,10472,5236
Punawale,3 BHK,831,Semi-Furnished,6,8,11,2,2,1,Yes,Immediate,Family,59164,29582
Punawale,1 BHK,327,Semi-Furnished,6,12,8,0,1,1,Yes,After 1 Month,Bachelor,16134,8067
Punawale,1 BHK,413,Semi-Furnished,6,8,16,0,1,1,Yes,Not Sure,Both,18452,9226
Punawale,2 BHK,618,Semi-Furnished,4,10,17,1,2,1,Yes,After 1 Month,Family,17412,8706
Quarter Gate,1 BHK,546,Unfurnished,1,15,10,1,1,1,Yes,Immediate,Bachelor,44396,22198
Quarter Gate,2 BHK,923,Semi-Furnished,10,12,8,1,1,2,Yes,Immediate,Bachelor,42796,42796
Quarter Gate,2 BHK,1035,Semi-Furnished,3,12,12,0,2,1,No,Not Sure,Family,127083,42361
Quarter Gate,3 BHK,990,Semi-Furnished,5,5,19,2,2,1,Yes,Immediate,Family,92592,46296
Quarter Gate,1 BHK,387,Semi-Furnished,3,5,8,0,1,1,Yes,Not Sure,Family,34344,17172
Quarter Gate,1 BHK,488,Unfurnished,1,6,1,0,1,1,Yes,Immediate,Bachelor,49076,24538
Quarter Gate,2 BHK,873,Unfurnished,2,6,18,0,2,1,Yes,After 2 Months,Bachelor,99183,33061
Quarter Gate,1 BHK,467,Fully Furnished,0,4,8,0,1,1,No,Immediate,Family,25241,25241
Quarter Gate,1 BHK,450,Semi-Furnished,1,4,5,0,1,2,Yes,After 1 Month,Family,54678,18226
Quarter Gate,3 BHK,1106,Semi-Furnished,2,12,10,3,2,1,Yes,After 1 Month,Bachelor,133432,66716
